video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments,Mistral_answer
BJ37nonagho,anyway base dle feet foot ill keep leg like middl muscl music note pattern physic play solidifi sometim sound triplet uh work,"[28, 33, 38, 78, 86, 257]",,"['anyway base dle feet foot', 'ill keep leg like middl', 'muscl music note pattern physic', 'play solidifi sometim sound triplet uh work']","{'Segment-1': ['anyway', 'base', 'dle', 'feet', 'foot'], 'Segment-2': ['ill', 'keep', 'leg', 'like', 'middl'], 'Segment-3': ['muscl', 'music', 'note', 'pattern', 'physic'], 'Segment-4': ['play', 'solidifi', 'sometim', 'sound', 'triplet']}","[['anyway', 'base', 'dle', 'feet', 'foot'], ['ill', 'keep', 'leg', 'like', 'middl'], ['muscl', 'music', 'note', 'pattern', 'physic'], ['play', 'solidifi', 'sometim', 'sound', 'triplet']]",
Y2EpzruQ3WM,aint aliv drug forgiv life made mess rest sick spend want,"[0, 1, 42, 431, 586, 1427]",,"['aint aliv', 'drug forgiv', 'life made', 'mess rest sick spend want']","{'Segment-1': ['aint', 'aliv'], 'Segment-2': ['drug', 'forgiv'], 'Segment-3': ['life', 'made'], 'Segment-4': ['mess', 'rest', 'sick', 'spend', 'want']}","[['aint', 'aliv'], ['drug', 'forgiv'], ['life', 'made'], ['mess', 'rest', 'sick', 'spend', 'want']]",
dyjLwe5wCys,ac automat brandnew car clean document engin fiveyear intak radiat radio rim sound spare tire warranti,"[2, 7, 48, 213, 2293]",,"['ac automat brandnew car', 'clean document engin fiveyear', 'intak radiat radio rim', 'sound spare tire warranti']","{'Segment-1': ['ac', 'automat', 'brandnew', 'car'], 'Segment-2': ['clean', 'document', 'engin', 'fiveyear'], 'Segment-3': ['intak', 'radiat', 'radio', 'rim'], 'Segment-4': ['sound', 'spare', 'tire', 'warranti']}","[['ac', 'automat', 'brandnew', 'car'], ['clean', 'document', 'engin', 'fiveyear'], ['intak', 'radiat', 'radio', 'rim'], ['sound', 'spare', 'tire', 'warranti']]",
MxBf9CGyj-E,bit curl detangl fall frizzi gel go hair im ive jojoba kind oil part put rake section shower summer tresemm use usual winter,"[50, 65, 256, 850]",,"['bit curl detangl fall frizzi', 'gel go hair im ive', 'jojoba kind oil part put', 'rake section shower summer tresemm use usual winter']","{'Segment-1': ['bit', 'curl', 'detangl', 'fall', 'frizzi'], 'Segment-2': ['gel', 'go', 'hair', 'im', 'ive'], 'Segment-3': ['jojoba', 'kind', 'oil', 'part', 'put'], 'Segment-4': ['rake', 'section', 'shower', 'summer', 'tresemm']}","[['bit', 'curl', 'detangl', 'fall', 'frizzi'], ['gel', 'go', 'hair', 'im', 'ive'], ['jojoba', 'kind', 'oil', 'part', 'put'], ['rake', 'section', 'shower', 'summer', 'tresemm']]",
ICnr9dphFWs,bag buttercream cake cut decor hand lift littl nut pipe rosett see spatula squeez,"[11, 20, 22, 176, 250, 683, 1379]",,"['bag buttercream cake', 'cut decor hand', 'lift littl nut', 'pipe rosett see spatula squeez']","{'Segment-1': ['bag', 'buttercream', 'cake'], 'Segment-2': ['cut', 'decor', 'hand'], 'Segment-3': ['lift', 'littl', 'nut'], 'Segment-4': ['pipe', 'rosett', 'see', 'spatula', 'squeez']}","[['bag', 'buttercream', 'cake'], ['cut', 'decor', 'hand'], ['lift', 'littl', 'nut'], ['pipe', 'rosett', 'see', 'spatula', 'squeez']]",
VeGtviPJF9Q,bob button charact hous left offici right sagot stick switch uh uncl,"[1, 193, 1495]",,"['bob button charact', 'hous left offici', 'right sagot stick', 'switch uh uncl']","{'Segment-1': ['bob', 'button', 'charact'], 'Segment-2': ['hous', 'left', 'offici'], 'Segment-3': ['right', 'sagot', 'stick'], 'Segment-4': ['switch', 'uh', 'uncl']}","[['bob', 'button', 'charact'], ['hous', 'left', 'offici'], ['right', 'sagot', 'stick'], ['switch', 'uh', 'uncl']]",
VhTghrSsF38,children la music sky,"[332, 521]",,"['children', 'la', 'music', 'sky']","{'Segment-1': ['children'], 'Segment-2': ['la'], 'Segment-3': ['music'], 'Segment-4': ['sky']}","[['children'], ['la'], ['music'], ['sky']]",
ViGPEyhYWPI,car coal duck henri said thoma tobi,"[2, 26, 45, 442]",,"['car', 'coal', 'duck', 'henri said thoma tobi']","{'Segment-1': ['car'], 'Segment-2': ['coal'], 'Segment-3': ['duck'], 'Segment-4': ['henri', 'said', 'thoma', 'tobi']}","[['car'], ['coal'], ['duck'], ['henri', 'said', 'thoma', 'tobi']]",
BZROg_dbWoA,coupon doubl harri manufactur rain regist store,"[1366, 1505, 1872]",,"['coupon', 'doubl', 'harri', 'manufactur rain regist store']","{'Segment-1': ['coupon'], 'Segment-2': ['doubl'], 'Segment-3': ['harri'], 'Segment-4': ['manufactur', 'rain', 'regist', 'store']}","[['coupon'], ['doubl'], ['harri'], ['manufactur', 'rain', 'regist', 'store']]",
jJEmRasoxfM,also bit capabl car get howev instanc interior practic rav reliabl seat space suspens there toyota well,"[2, 7, 95, 116, 235, 1012, 3231]",,"['also bit capabl car', 'get howev instanc interior', 'practic rav reliabl seat', 'space suspens there toyota well']","{'Segment-1': ['also', 'bit', 'capabl', 'car'], 'Segment-2': ['get', 'howev', 'instanc', 'interior'], 'Segment-3': ['practic', 'rav', 'reliabl', 'seat'], 'Segment-4': ['space', 'suspens', 'there', 'toyota', 'well']}","[['also', 'bit', 'capabl', 'car'], ['get', 'howev', 'instanc', 'interior'], ['practic', 'rav', 'reliabl', 'seat'], ['space', 'suspens', 'there', 'toyota', 'well']]",
SGf5Phmqqj8,assign command go indent interact script step trigger um,[27],,"['assign command', 'go indent', 'interact script', 'step trigger um']","{'Segment-1': ['assign', 'command'], 'Segment-2': ['go', 'indent'], 'Segment-3': ['interact', 'script'], 'Segment-4': ['step', 'trigger', 'um']}","[['assign', 'command'], ['go', 'indent'], ['interact', 'script'], ['step', 'trigger', 'um']]",
mzayNK4VFLU,away bot citi cop corpor crook discov distract empir espionag expend explos file fingertip got hacker honey hurt interf man meant men mr ra reveng run server someth suspect thief trillion valuabl walk want weapon wheel,"[1, 25, 35, 1130]",,"['away bot citi cop corpor crook discov distract empir', 'espionag expend explos file fingertip got hacker honey hurt', 'interf man meant men mr ra reveng run server', 'someth suspect thief trillion valuabl walk want weapon wheel']","{'Segment-1': ['away', 'bot', 'citi', 'cop', 'corpor'], 'Segment-2': ['espionag', 'expend', 'explos', 'file', 'fingertip'], 'Segment-3': ['interf', 'man', 'meant', 'men', 'mr'], 'Segment-4': ['someth', 'suspect', 'thief', 'trillion', 'valuabl']}","[['away', 'bot', 'citi', 'cop', 'corpor'], ['espionag', 'expend', 'explos', 'file', 'fingertip'], ['interf', 'man', 'meant', 'men', 'mr'], ['someth', 'suspect', 'thief', 'trillion', 'valuabl']]",
1H92EPyxDBk,beak bird catcher chile fernandez fli hawk jabiroo japanes jedwood juan raptor spotti stalk tyrant wax weaver widow wing,"[133, 939]",,"['beak bird catcher chile', 'fernandez fli hawk jabiroo', 'japanes jedwood juan raptor', 'spotti stalk tyrant wax weaver widow wing']","{'Segment-1': ['beak', 'bird', 'catcher', 'chile'], 'Segment-2': ['fernandez', 'fli', 'hawk', 'jabiroo'], 'Segment-3': ['japanes', 'jedwood', 'juan', 'raptor'], 'Segment-4': ['spotti', 'stalk', 'tyrant', 'wax', 'weaver']}","[['beak', 'bird', 'catcher', 'chile'], ['fernandez', 'fli', 'hawk', 'jabiroo'], ['japanes', 'jedwood', 'juan', 'raptor'], ['spotti', 'stalk', 'tyrant', 'wax', 'weaver']]",
MeKB6rSuFXc,airless ceil cours filter gun mask pole spray system tip unit,"[277, 2046, 2085]",,"['airless ceil', 'cours filter', 'gun mask', 'pole spray system tip unit']","{'Segment-1': ['airless', 'ceil'], 'Segment-2': ['cours', 'filter'], 'Segment-3': ['gun', 'mask'], 'Segment-4': ['pole', 'spray', 'system', 'tip', 'unit']}","[['airless', 'ceil'], ['cours', 'filter'], ['gun', 'mask'], ['pole', 'spray', 'system', 'tip', 'unit']]",
Psj0Ni6SWxA,allin bed bedroom bleach brian britain car clean compar furnitur harpic insur marketcom monday music plu power stain tax thecutcom thousand toilet,"[315, 505]",,"['allin bed bedroom bleach brian', 'britain car clean compar furnitur', 'harpic insur marketcom monday music', 'plu power stain tax thecutcom thousand toilet']","{'Segment-1': ['allin', 'bed', 'bedroom', 'bleach', 'brian'], 'Segment-2': ['britain', 'car', 'clean', 'compar', 'furnitur'], 'Segment-3': ['harpic', 'insur', 'marketcom', 'monday', 'music'], 'Segment-4': ['plu', 'power', 'stain', 'tax', 'thecutcom']}","[['allin', 'bed', 'bedroom', 'bleach', 'brian'], ['britain', 'car', 'clean', 'compar', 'furnitur'], ['harpic', 'insur', 'marketcom', 'monday', 'music'], ['plu', 'power', 'stain', 'tax', 'thecutcom']]",
lkSBHiS5LdU,beer caramel changai chili chunk cook delici drip he lana lime look meat saa sausag slow thai theyv uhhuh wow,"[11, 22, 29, 1209, 1796]",,"['beer caramel changai chili chunk', 'cook delici drip he lana', 'lime look meat saa sausag', 'slow thai theyv uhhuh wow']","{'Segment-1': ['beer', 'caramel', 'changai', 'chili', 'chunk'], 'Segment-2': ['cook', 'delici', 'drip', 'he', 'lana'], 'Segment-3': ['lime', 'look', 'meat', 'saa', 'sausag'], 'Segment-4': ['slow', 'thai', 'theyv', 'uhhuh', 'wow']}","[['beer', 'caramel', 'changai', 'chili', 'chunk'], ['cook', 'delici', 'drip', 'he', 'lana'], ['lime', 'look', 'meat', 'saa', 'sausag'], ['slow', 'thai', 'theyv', 'uhhuh', 'wow']]",
_Oao4TlwIGw,anyon basss blitz bombast boom boss br captur chicken crackl european furnac helicopt hoist hoit kill largest music nativ orchestra pacif point profit roast rule run sabotag savag scen slave south twan useless vulker,"[0, 1, 25, 777, 1404]",,"['anyon basss blitz bombast boom boss br captur', 'chicken crackl european furnac helicopt hoist hoit kill', 'largest music nativ orchestra pacif point profit roast', 'rule run sabotag savag scen slave south twan useless vulker']","{'Segment-1': ['anyon', 'basss', 'blitz', 'bombast', 'boom'], 'Segment-2': ['chicken', 'crackl', 'european', 'furnac', 'helicopt'], 'Segment-3': ['largest', 'music', 'nativ', 'orchestra', 'pacif'], 'Segment-4': ['rule', 'run', 'sabotag', 'savag', 'scen']}","[['anyon', 'basss', 'blitz', 'bombast', 'boom'], ['chicken', 'crackl', 'european', 'furnac', 'helicopt'], ['largest', 'music', 'nativ', 'orchestra', 'pacif'], ['rule', 'run', 'sabotag', 'savag', 'scen']]",
_RqVsmqUE_U,anyway bark cakey cope cy develop flower healthi kiki littl microfungu moss mother orchid plant pot produc root spagna spike tri um,"[126, 220, 1077]",,"['anyway bark cakey cope cy', 'develop flower healthi kiki littl', 'microfungu moss mother orchid plant', 'pot produc root spagna spike tri um']","{'Segment-1': ['anyway', 'bark', 'cakey', 'cope', 'cy'], 'Segment-2': ['develop', 'flower', 'healthi', 'kiki', 'littl'], 'Segment-3': ['microfungu', 'moss', 'mother', 'orchid', 'plant'], 'Segment-4': ['pot', 'produc', 'root', 'spagna', 'spike']}","[['anyway', 'bark', 'cakey', 'cope', 'cy'], ['develop', 'flower', 'healthi', 'kiki', 'littl'], ['microfungu', 'moss', 'mother', 'orchid', 'plant'], ['pot', 'produc', 'root', 'spagna', 'spike']]",
4ffTee99JaA,al atic call cant ce confess contagi cuz doctor got hold im kick li littl live love minut put refil rightou shout wait without yeah,"[93, 102]",,"['al atic call cant ce confess', 'contagi cuz doctor got hold im', 'kick li littl live love minut', 'put refil rightou shout wait without yeah']","{'Segment-1': ['al', 'atic', 'call', 'cant', 'ce'], 'Segment-2': ['contagi', 'cuz', 'doctor', 'got', 'hold'], 'Segment-3': ['kick', 'li', 'littl', 'live', 'love'], 'Segment-4': ['put', 'refil', 'rightou', 'shout', 'wait']}","[['al', 'atic', 'call', 'cant', 'ce'], ['contagi', 'cuz', 'doctor', 'got', 'hold'], ['kick', 'li', 'littl', 'live', 'love'], ['put', 'refil', 'rightou', 'shout', 'wait']]",
Ow1a_NnPvEM,american android applaus booth crack cross excus fake got mall milk music pink right sauc union venic whole,[1],,"['american android applaus booth', 'crack cross excus fake', 'got mall milk music', 'pink right sauc union venic whole']","{'Segment-1': ['american', 'android', 'applaus', 'booth'], 'Segment-2': ['crack', 'cross', 'excus', 'fake'], 'Segment-3': ['got', 'mall', 'milk', 'music'], 'Segment-4': ['pink', 'right', 'sauc', 'union', 'venic']}","[['american', 'android', 'applaus', 'booth'], ['crack', 'cross', 'excus', 'fake'], ['got', 'mall', 'milk', 'music'], ['pink', 'right', 'sauc', 'union', 'venic']]",
qgLFnZ_WptE,batteri bean brushless build clean convers favorit fine fli floati furi gallow gear gill gram hang kit kv land light milliamp mustang oop outrunn plan rc retract sea stick suppos test tuck,"[64, 149]",,"['batteri bean brushless build clean convers favorit fine', 'fli floati furi gallow gear gill gram hang', 'kit kv land light milliamp mustang oop outrunn', 'plan rc retract sea stick suppos test tuck']","{'Segment-1': ['batteri', 'bean', 'brushless', 'build', 'clean'], 'Segment-2': ['fli', 'floati', 'furi', 'gallow', 'gear'], 'Segment-3': ['kit', 'kv', 'land', 'light', 'milliamp'], 'Segment-4': ['plan', 'rc', 'retract', 'sea', 'stick']}","[['batteri', 'bean', 'brushless', 'build', 'clean'], ['fli', 'floati', 'furi', 'gallow', 'gear'], ['kit', 'kv', 'land', 'light', 'milliamp'], ['plan', 'rc', 'retract', 'sea', 'stick']]",
qh7TQZoHwcg,afternoon back ball cutter dummi footbal ground hunter jamin makai meter minoga tri uh,"[0, 312]",,"['afternoon back ball', 'cutter dummi footbal', 'ground hunter jamin', 'makai meter minoga tri uh']","{'Segment-1': ['afternoon', 'back', 'ball'], 'Segment-2': ['cutter', 'dummi', 'footbal'], 'Segment-3': ['ground', 'hunter', 'jamin'], 'Segment-4': ['makai', 'meter', 'minoga', 'tri', 'uh']}","[['afternoon', 'back', 'ball'], ['cutter', 'dummi', 'footbal'], ['ground', 'hunter', 'jamin'], ['makai', 'meter', 'minoga', 'tri', 'uh']]",
CM8EkOR2r8s,amstrad aroid aspin bob cpc demon druid fast flicker game go god im initi jake like oh probabl record suppli yeah,"[0, 1]",,"['amstrad aroid aspin bob cpc', 'demon druid fast flicker game', 'go god im initi jake', 'like oh probabl record suppli yeah']","{'Segment-1': ['amstrad', 'aroid', 'aspin', 'bob', 'cpc'], 'Segment-2': ['demon', 'druid', 'fast', 'flicker', 'game'], 'Segment-3': ['go', 'god', 'im', 'initi', 'jake'], 'Segment-4': ['like', 'oh', 'probabl', 'record', 'suppli']}","[['amstrad', 'aroid', 'aspin', 'bob', 'cpc'], ['demon', 'druid', 'fast', 'flicker', 'game'], ['go', 'god', 'im', 'initi', 'jake'], ['like', 'oh', 'probabl', 'record', 'suppli']]",
0OBRWbCOKMk,acorn awesom behind bik botl bupi co didnt dirt good gosh hollow idiot like music oh par pleas poo say scari see sound spid stop subcrib subscrib te wait yeah yet,"[2, 17, 19, 26, 64, 149, 729, 2542]",,"['acorn awesom behind bik botl bupi co', 'didnt dirt good gosh hollow idiot like', 'music oh par pleas poo say scari', 'see sound spid stop subcrib subscrib te wait yeah yet']","{'Segment-1': ['acorn', 'awesom', 'behind', 'bik', 'botl'], 'Segment-2': ['didnt', 'dirt', 'good', 'gosh', 'hollow'], 'Segment-3': ['music', 'oh', 'par', 'pleas', 'poo'], 'Segment-4': ['see', 'sound', 'spid', 'stop', 'subcrib']}","[['acorn', 'awesom', 'behind', 'bik', 'botl'], ['didnt', 'dirt', 'good', 'gosh', 'hollow'], ['music', 'oh', 'par', 'pleas', 'poo'], ['see', 'sound', 'spid', 'stop', 'subcrib']]",
0TgeJnt79l4,craft cycl drop game inventori loot port public pvp server set uh um zombi,"[0, 1]",,"['craft cycl drop', 'game inventori loot', 'port public pvp', 'server set uh um zombi']","{'Segment-1': ['craft', 'cycl', 'drop'], 'Segment-2': ['game', 'inventori', 'loot'], 'Segment-3': ['port', 'public', 'pvp'], 'Segment-4': ['server', 'set', 'uh', 'um', 'zombi']}","[['craft', 'cycl', 'drop'], ['game', 'inventori', 'loot'], ['port', 'public', 'pvp'], ['server', 'set', 'uh', 'um', 'zombi']]",
3Cn1UAtw1-M,attack battl blow blue coiner corner couldnt draon eeve fierc hit landom loni move music sent togekiss traon,"[0, 1, 81, 108, 1230]",,"['attack battl blow blue', 'coiner corner couldnt draon', 'eeve fierc hit landom', 'loni move music sent togekiss traon']","{'Segment-1': ['attack', 'battl', 'blow', 'blue'], 'Segment-2': ['coiner', 'corner', 'couldnt', 'draon'], 'Segment-3': ['eeve', 'fierc', 'hit', 'landom'], 'Segment-4': ['loni', 'move', 'music', 'sent', 'togekiss']}","[['attack', 'battl', 'blow', 'blue'], ['coiner', 'corner', 'couldnt', 'draon'], ['eeve', 'fierc', 'hit', 'landom'], ['loni', 'move', 'music', 'sent', 'togekiss']]",
6xr1KKfyDSM,chri frozen goodson headquart horn instant jazz know longtim music neck north play respons savag sax steve super um youv,"[168, 188, 594]",,"['chri frozen goodson headquart horn', 'instant jazz know longtim music', 'neck north play respons savag', 'sax steve super um youv']","{'Segment-1': ['chri', 'frozen', 'goodson', 'headquart', 'horn'], 'Segment-2': ['instant', 'jazz', 'know', 'longtim', 'music'], 'Segment-3': ['neck', 'north', 'play', 'respons', 'savag'], 'Segment-4': ['sax', 'steve', 'super', 'um', 'youv']}","[['chri', 'frozen', 'goodson', 'headquart', 'horn'], ['instant', 'jazz', 'know', 'longtim', 'music'], ['neck', 'north', 'play', 'respons', 'savag'], ['sax', 'steve', 'super', 'um', 'youv']]",
E89DRWoJEQg,angar arrow attack elf fame fight fortress freedom haler help homeland hower ladi lauren leorn murder naso nazo orc soa surviv today vage villag witch,"[16, 189, 326, 636]",,"['angar arrow attack elf fame fight', 'fortress freedom haler help homeland hower', 'ladi lauren leorn murder naso nazo', 'orc soa surviv today vage villag witch']","{'Segment-1': ['angar', 'arrow', 'attack', 'elf', 'fame'], 'Segment-2': ['fortress', 'freedom', 'haler', 'help', 'homeland'], 'Segment-3': ['ladi', 'lauren', 'leorn', 'murder', 'naso'], 'Segment-4': ['orc', 'soa', 'surviv', 'today', 'vage']}","[['angar', 'arrow', 'attack', 'elf', 'fame'], ['fortress', 'freedom', 'haler', 'help', 'homeland'], ['ladi', 'lauren', 'leorn', 'murder', 'naso'], ['orc', 'soa', 'surviv', 'today', 'vage']]",
5qSuL8-cAb0,banshe blue car color gta guy im like love phoenix realli rim scheme um white,"[0, 1, 35, 85]",,"['banshe blue car', 'color gta guy', 'im like love', 'phoenix realli rim scheme um white']","{'Segment-1': ['banshe', 'blue', 'car'], 'Segment-2': ['color', 'gta', 'guy'], 'Segment-3': ['im', 'like', 'love'], 'Segment-4': ['phoenix', 'realli', 'rim', 'scheme', 'um']}","[['banshe', 'blue', 'car'], ['color', 'gta', 'guy'], ['im', 'like', 'love'], ['phoenix', 'realli', 'rim', 'scheme', 'um']]",
DJb-hHWmEIA,adult beach calm children current flag footbal get lifeguard luke realiz rip sea stay swim swimmer take terrifi water,[3857],,"['adult beach calm children', 'current flag footbal get', 'lifeguard luke realiz rip', 'sea stay swim swimmer take terrifi water']","{'Segment-1': ['adult', 'beach', 'calm', 'children'], 'Segment-2': ['current', 'flag', 'footbal', 'get'], 'Segment-3': ['lifeguard', 'luke', 'realiz', 'rip'], 'Segment-4': ['sea', 'stay', 'swim', 'swimmer', 'take']}","[['adult', 'beach', 'calm', 'children'], ['current', 'flag', 'footbal', 'get'], ['lifeguard', 'luke', 'realiz', 'rip'], ['sea', 'stay', 'swim', 'swimmer', 'take']]",
v_uZXkL5-zk,feel foreign okay tell uh,"[19, 53, 58, 214, 494]",,"['feel', 'foreign', 'okay', 'tell uh']","{'Segment-1': ['feel'], 'Segment-2': ['foreign'], 'Segment-3': ['okay'], 'Segment-4': ['tell', 'uh']}","[['feel'], ['foreign'], ['okay'], ['tell', 'uh']]",
aWe0LoABfas,applaus music yeah,"[0, 1, 69]",,"['applaus', 'music', 'yeah', '']","{'Segment-1': ['applaus'], 'Segment-2': ['music'], 'Segment-3': ['yeah'], 'Segment-4': []}","[['applaus'], ['music'], ['yeah'], []]",
apZYqrWmTi8,come kangaroo key kitchen kitten letter map milkman monkey moon morn,"[5, 1064]",,"['come kangaroo', 'key kitchen', 'kitten letter', 'map milkman monkey moon morn']","{'Segment-1': ['come', 'kangaroo'], 'Segment-2': ['key', 'kitchen'], 'Segment-3': ['kitten', 'letter'], 'Segment-4': ['map', 'milkman', 'monkey', 'moon', 'morn']}","[['come', 'kangaroo'], ['key', 'kitchen'], ['kitten', 'letter'], ['map', 'milkman', 'monkey', 'moon', 'morn']]",
at60hC1aruQ,becom drive driver log road safe safer teach trainer truck week,"[2, 75]",,"['becom drive', 'driver log', 'road safe', 'safer teach trainer truck week']","{'Segment-1': ['becom', 'drive'], 'Segment-2': ['driver', 'log'], 'Segment-3': ['road', 'safe'], 'Segment-4': ['safer', 'teach', 'trainer', 'truck', 'week']}","[['becom', 'drive'], ['driver', 'log'], ['road', 'safe'], ['safer', 'teach', 'trainer', 'truck', 'week']]",
Kz7O8Indl0I,bye foreign playdoh,"[699, 2401]",,"['bye', 'foreign', 'playdoh', '']","{'Segment-1': ['bye'], 'Segment-2': ['foreign'], 'Segment-3': ['playdoh'], 'Segment-4': []}","[['bye'], ['foreign'], ['playdoh'], []]",
3UxsAjF2LFI,music,"[0, 5, 730]",,"['music', '', '', '']","{'Segment-1': ['music'], 'Segment-2': [], 'Segment-3': [], 'Segment-4': []}","[['music'], [], [], []]",
QKI7NnYxPDk,dy engin falcon fy juke paint perci repli thoma,"[5, 16, 442]",,"['dy engin', 'falcon fy', 'juke paint', 'perci repli thoma']","{'Segment-1': ['dy', 'engin'], 'Segment-2': ['falcon', 'fy'], 'Segment-3': ['juke', 'paint'], 'Segment-4': ['perci', 'repli', 'thoma']}","[['dy', 'engin'], ['falcon', 'fy'], ['juke', 'paint'], ['perci', 'repli', 'thoma']]",
_FnCkldOLxI,chamber delet descript game here map pallet trap type uh,"[0, 1, 157, 407, 481]",,"['chamber delet', 'descript game', 'here map', 'pallet trap type uh']","{'Segment-1': ['chamber', 'delet'], 'Segment-2': ['descript', 'game'], 'Segment-3': ['here', 'map'], 'Segment-4': ['pallet', 'trap', 'type', 'uh']}","[['chamber', 'delet'], ['descript', 'game'], ['here', 'map'], ['pallet', 'trap', 'type', 'uh']]",
_Gv68CUnTKI,alright apart blah disc eventu fix guy kept left problem read screw show threegam two video work xbox,"[1, 105, 192, 331, 455]",,"['alright apart blah disc', 'eventu fix guy kept', 'left problem read screw', 'show threegam two video work xbox']","{'Segment-1': ['alright', 'apart', 'blah', 'disc'], 'Segment-2': ['eventu', 'fix', 'guy', 'kept'], 'Segment-3': ['left', 'problem', 'read', 'screw'], 'Segment-4': ['show', 'threegam', 'two', 'video', 'work']}","[['alright', 'apart', 'blah', 'disc'], ['eventu', 'fix', 'guy', 'kept'], ['left', 'problem', 'read', 'screw'], ['show', 'threegam', 'two', 'video', 'work']]",
C1ATcxMOR8k,applaus boy carol dealership fiveo friend hollywood later lester man music race refus shredder sunset sup,"[0, 1, 19, 35, 2382]",,"['applaus boy carol dealership', 'fiveo friend hollywood later', 'lester man music race', 'refus shredder sunset sup']","{'Segment-1': ['applaus', 'boy', 'carol', 'dealership'], 'Segment-2': ['fiveo', 'friend', 'hollywood', 'later'], 'Segment-3': ['lester', 'man', 'music', 'race'], 'Segment-4': ['refus', 'shredder', 'sunset', 'sup']}","[['applaus', 'boy', 'carol', 'dealership'], ['fiveo', 'friend', 'hollywood', 'later'], ['lester', 'man', 'music', 'race'], ['refus', 'shredder', 'sunset', 'sup']]",
xPLA1nEY4WE,bowl crack creami delici discard emili garlic garlicki get half let lid muscl okay parsley pay readi reckon reduc shot sister,"[11, 20, 22, 29, 32]",,"['bowl crack creami delici discard', 'emili garlic garlicki get half', 'let lid muscl okay parsley', 'pay readi reckon reduc shot sister']","{'Segment-1': ['bowl', 'crack', 'creami', 'delici', 'discard'], 'Segment-2': ['emili', 'garlic', 'garlicki', 'get', 'half'], 'Segment-3': ['let', 'lid', 'muscl', 'okay', 'parsley'], 'Segment-4': ['pay', 'readi', 'reckon', 'reduc', 'shot']}","[['bowl', 'crack', 'creami', 'delici', 'discard'], ['emili', 'garlic', 'garlicki', 'get', 'half'], ['let', 'lid', 'muscl', 'okay', 'parsley'], ['pay', 'readi', 'reckon', 'reduc', 'shot']]",
xVqs7klxW-g,braid diagon elast flower french girl hair look loopi ponytail revers section side start,"[50, 65, 355, 1072, 1500]",,"['braid diagon elast', 'flower french girl', 'hair look loopi', 'ponytail revers section side start']","{'Segment-1': ['braid', 'diagon', 'elast'], 'Segment-2': ['flower', 'french', 'girl'], 'Segment-3': ['hair', 'look', 'loopi'], 'Segment-4': ['ponytail', 'revers', 'section', 'side', 'start']}","[['braid', 'diagon', 'elast'], ['flower', 'french', 'girl'], ['hair', 'look', 'loopi'], ['ponytail', 'revers', 'section', 'side', 'start']]",
xXU1cel8j4o,air argon bayonet bulb burn electr fifti filament ga glass hot light mainli screw sixti thread twenti watt,"[1660, 3365]",,"['air argon bayonet bulb', 'burn electr fifti filament', 'ga glass hot light', 'mainli screw sixti thread twenti watt']","{'Segment-1': ['air', 'argon', 'bayonet', 'bulb'], 'Segment-2': ['burn', 'electr', 'fifti', 'filament'], 'Segment-3': ['ga', 'glass', 'hot', 'light'], 'Segment-4': ['mainli', 'screw', 'sixti', 'thread', 'twenti']}","[['air', 'argon', 'bayonet', 'bulb'], ['burn', 'electr', 'fifti', 'filament'], ['ga', 'glass', 'hot', 'light'], ['mainli', 'screw', 'sixti', 'thread', 'twenti']]",
ff2dmhtvstY,angel babi born good jesu king news sheer shout sing sound wise worship,[400],,"['angel babi born', 'good jesu king', 'news sheer shout', 'sing sound wise worship']","{'Segment-1': ['angel', 'babi', 'born'], 'Segment-2': ['good', 'jesu', 'king'], 'Segment-3': ['news', 'sheer', 'shout'], 'Segment-4': ['sing', 'sound', 'wise', 'worship']}","[['angel', 'babi', 'born'], ['good', 'jesu', 'king'], ['news', 'sheer', 'shout'], ['sing', 'sound', 'wise', 'worship']]",
8psumsKCuB0,chaka come credit dj express fame got inat innov match music scra scrap scrapp soul sti,"[311, 360, 1933]",,"['chaka come credit dj', 'express fame got inat', 'innov match music scra', 'scrap scrapp soul sti']","{'Segment-1': ['chaka', 'come', 'credit', 'dj'], 'Segment-2': ['express', 'fame', 'got', 'inat'], 'Segment-3': ['innov', 'match', 'music', 'scra'], 'Segment-4': ['scrap', 'scrapp', 'soul', 'sti']}","[['chaka', 'come', 'credit', 'dj'], ['express', 'fame', 'got', 'inat'], ['innov', 'match', 'music', 'scra'], ['scrap', 'scrapp', 'soul', 'sti']]",
YKwFbBmd34Q,batteri charger got mega popcorn powder ranger recharg regular samurai seri skirmish squinki uh walmart,"[0, 26]",,"['batteri charger got', 'mega popcorn powder', 'ranger recharg regular', 'samurai seri skirmish squinki uh walmart']","{'Segment-1': ['batteri', 'charger', 'got'], 'Segment-2': ['mega', 'popcorn', 'powder'], 'Segment-3': ['ranger', 'recharg', 'regular'], 'Segment-4': ['samurai', 'seri', 'skirmish', 'squinki', 'uh']}","[['batteri', 'charger', 'got'], ['mega', 'popcorn', 'powder'], ['ranger', 'recharg', 'regular'], ['samurai', 'seri', 'skirmish', 'squinki', 'uh']]",
